SID,DOB,DOT,Age,Sex,Location,Experimenter,Entered by,Language,Exclude,Exclude_reason,Knower_level,Counterbalance,Condition,Task,Trial_number,Task_item,Response,Correct,Counting/Number language,Notes,Exclude Trial,Exclude Trial Reason
121919-W,2/10/14,12/19/19,5.853524983,M,Birch,RMS,RMS,English,1,Out of age range,CP,A,NEUTRAL,Set-matching,4,6,6,1,,,,
121919-W,2/10/14,12/19/19,5.853524983,M,Birch,RMS,RMS,English,1,Out of age range,CP,A,NEUTRAL,Set-matching,5,8,8,1,,,,
121919-W,2/10/14,12/19/19,5.853524983,M,Birch,RMS,RMS,English,1,Out of age range,CP,A,NEUTRAL,Set-matching,NA,Neutral-Final Question,8,1,,,,
121919-W,2/10/14,12/19/19,5.853524983,M,Birch,RMS,RMS,English,1,Out of age range,CP,A,NEUTRAL,Set-matching,NA,IDK first?,0,0,,,,
121919-W,2/10/14,12/19/19,5.853524983,M,Birch,RMS,RMS,English,1,Out of age range,CP,A,NEUTRAL,Set-matching,NA,Memory_check_answer,8,1,,,,
121919-W,2/10/14,12/19/19,5.853524983,M,Birch,RMS,RMS,English,1,Out of age range,CP,A,NEUTRAL,Highest count,NA,Raw_string,NA,NA,NA,,,
121919-W,2/10/14,12/19/19,5.853524983,M,Birch,RMS,RMS,English,1,Out of age range,CP,A,NEUTRAL,Highest count,NA,Highest_count,NA,HELP,NA,,,
121919-W,2/10/14,12/19/19,5.853524983,M,Birch,RMS,RMS,English,1,Out of age range,CP,A,NEUTRAL,Give_N,1,3,3,1,,,,
121919-W,2/10/14,12/19/19,5.853524983,M,Birch,RMS,RMS,English,1,Out of age range,CP,A,NEUTRAL,Give_N,2,4,4,1,,,,
121919-W,2/10/14,12/19/19,5.853524983,M,Birch,RMS,RMS,English,1,Out of age range,CP,A,NEUTRAL,Give_N,3,5,5,1,,,,
121919-W,2/10/14,12/19/19,5.853524983,M,Birch,RMS,RMS,English,1,Out of age range,CP,A,NEUTRAL,Give_N,4,6,6,1,,,,
121919-W,2/10/14,12/19/19,5.853524983,M,Birch,RMS,RMS,English,1,Out of age range,CP,A,NEUTRAL,Give_N,5,6,6,1,,,,
121919-W,2/10/14,12/19/19,5.853524983,M,Birch,RMS,RMS,English,1,Out of age range,CP,A,NEUTRAL,Give_N,6,NA,,HELP,,,,
121919-W,2/10/14,12/19/19,5.853524983,M,Birch,RMS,RMS,English,1,Out of age range,CP,A,NEUTRAL,Give_N,7,NA,,HELP,,,,
121919-W,2/10/14,12/19/19,5.853524983,M,Birch,RMS,RMS,English,1,Out of age range,CP,A,NEUTRAL,Give_N,8,NA,,HELP,,,,
121919-W,2/10/14,12/19/19,5.853524983,M,Birch,RMS,RMS,English,1,Out of age range,CP,A,NEUTRAL,Give_N,9,NA,,HELP,,,,
121919-W,2/10/14,12/19/19,5.853524983,M,Birch,RMS,RMS,English,1,Out of age range,CP,A,NEUTRAL,Give_N,10,NA,,HELP,,,,
121919-W,2/10/14,12/19/19,5.853524983,M,Birch,RMS,RMS,English,1,Out of age range,CP,A,NEUTRAL,Give_N,11,NA,,HELP,,,,
121919-W,2/10/14,12/19/19,5.853524983,M,Birch,RMS,RMS,English,1,Out of age range,CP,A,NEUTRAL,Give_N,12,NA,,HELP,,,,
121919-W,2/10/14,12/19/19,5.853524983,M,Birch,RMS,RMS,English,1,Out of age range,CP,A,NEUTRAL,Give_N,13,NA,,HELP,,,,
121919-W,2/10/14,12/19/19,5.853524983,M,Birch,RMS,RMS,English,1,Out of age range,CP,A,NEUTRAL,Give_N,14,NA,,HELP,,,,
121919-W,2/10/14,12/19/19,5.853524983,M,Birch,RMS,RMS,English,1,Out of age range,CP,A,NEUTRAL,Give_N,15,NA,,HELP,,,,
121919-L,9/27/15,12/19/19,4.227241615,M,Birch,RMS,RMS,English,0,,CP,A,NEUTRAL,Set-matching,Training,1,1,1,,,,
121919-L,9/27/15,12/19/19,4.227241615,M,Birch,RMS,RMS,English,0,,CP,A,NEUTRAL,Set-matching,Training,2,2,1,,,,
121919-L,9/27/15,12/19/19,4.227241615,M,Birch,RMS,RMS,English,0,,CP,A,NEUTRAL,Set-matching,1,3,3,1,,,,
121919-L,9/27/15,12/19/19,4.227241615,M,Birch,RMS,RMS,English,0,,CP,A,NEUTRAL,Set-matching,2,4,4,1,1,"""Do you know what 2+2 is?""",,
121919-L,9/27/15,12/19/19,4.227241615,M,Birch,RMS,RMS,English,0,,CP,A,NEUTRAL,Set-matching,3,10,11,0,,,,
121919-L,9/27/15,12/19/19,4.227241615,M,Birch,RMS,RMS,English,0,,CP,A,NEUTRAL,Set-matching,4,6,7,0,,,,
121919-L,9/27/15,12/19/19,4.227241615,M,Birch,RMS,RMS,English,0,,CP,A,NEUTRAL,Set-matching,5,8,8,1,,,,
121919-L,9/27/15,12/19/19,4.227241615,M,Birch,RMS,RMS,English,0,,CP,A,NEUTRAL,Set-matching,NA,Neutral-Final Question,15,0,,,,
121919-L,9/27/15,12/19/19,4.227241615,M,Birch,RMS,RMS,English,0,,CP,A,NEUTRAL,Set-matching,NA,IDK first?,0,0,,,,
121919-L,9/27/15,12/19/19,4.227241615,M,Birch,RMS,RMS,English,0,,CP,A,NEUTRAL,Set-matching,NA,Memory_check_answer,8,1,,,,
121919-L,9/27/15,12/19/19,4.227241615,M,Birch,RMS,RMS,English,0,,CP,A,NEUTRAL,Highest count,NA,Raw_string,NA,NA,NA,,,
121919-L,9/27/15,12/19/19,4.227241615,M,Birch,RMS,RMS,English,0,,CP,A,NEUTRAL,Highest count,NA,Highest_count,NA,HELP,NA,,,
121919-L,9/27/15,12/19/19,4.227241615,M,Birch,RMS,RMS,English,0,,CP,A,NEUTRAL,Give_N,1,3,3,1,,,,
121919-L,9/27/15,12/19/19,4.227241615,M,Birch,RMS,RMS,English,0,,CP,A,NEUTRAL,Give_N,2,4,4,1,,,,
121919-L,9/27/15,12/19/19,4.227241615,M,Birch,RMS,RMS,English,0,,CP,A,NEUTRAL,Give_N,3,5,5,1,,,,
121919-L,9/27/15,12/19/19,4.227241615,M,Birch,RMS,RMS,English,0,,CP,A,NEUTRAL,Give_N,4,6,6,1,,,,
121919-L,9/27/15,12/19/19,4.227241615,M,Birch,RMS,RMS,English,0,,CP,A,NEUTRAL,Give_N,5,6,6,1,,,,
121919-L,9/27/15,12/19/19,4.227241615,M,Birch,RMS,RMS,English,0,,CP,A,NEUTRAL,Give_N,6,NA,,HELP,,,,
121919-L,9/27/15,12/19/19,4.227241615,M,Birch,RMS,RMS,English,0,,CP,A,NEUTRAL,Give_N,7,NA,,HELP,,,,
121919-L,9/27/15,12/19/19,4.227241615,M,Birch,RMS,RMS,English,0,,CP,A,NEUTRAL,Give_N,8,NA,,HELP,,,,
121919-L,9/27/15,12/19/19,4.227241615,M,Birch,RMS,RMS,English,0,,CP,A,NEUTRAL,Give_N,9,NA,,HELP,,,,
121919-L,9/27/15,12/19/19,4.227241615,M,Birch,RMS,RMS,English,0,,CP,A,NEUTRAL,Give_N,10,NA,,HELP,,,,
121919-L,9/27/15,12/19/19,4.227241615,M,Birch,RMS,RMS,English,0,,CP,A,NEUTRAL,Give_N,11,NA,,HELP,,,,
121919-L,9/27/15,12/19/19,4.227241615,M,Birch,RMS,RMS,English,0,,CP,A,NEUTRAL,Give_N,12,NA,,HELP,,,,
121919-L,9/27/15,12/19/19,4.227241615,M,Birch,RMS,RMS,English,0,,CP,A,NEUTRAL,Give_N,13,NA,,HELP,,,,
121919-L,9/27/15,12/19/19,4.227241615,M,Birch,RMS,RMS,English,0,,CP,A,NEUTRAL,Give_N,14,NA,,HELP,,,,
121919-L,9/27/15,12/19/19,4.227241615,M,Birch,RMS,RMS,English,0,,CP,A,NEUTRAL,Give_N,15,NA,,HELP,,,,
11720-ZR,5/20/16,1/17/20,3.660506502,M,Adventure Days,LK,RMS,English,0,,CP,A,NEUTRAL,Set-matching,Training,1,1,1,,,,
11720-ZR,5/20/16,1/17/20,3.660506502,M,Adventure Days,LK,RMS,English,0,,CP,A,NEUTRAL,Set-matching,Training,2,2,1,,,,
11720-ZR,5/20/16,1/17/20,3.660506502,M,Adventure Days,LK,RMS,English,0,,CP,A,NEUTRAL,Set-matching,1,3,3,1,,,,
11720-ZR,5/20/16,1/17/20,3.660506502,M,Adventure Days,LK,RMS,English,0,,CP,A,NEUTRAL,Set-matching,2,4,4,1,1,started counting,,
11720-ZR,5/20/16,1/17/20,3.660506502,M,Adventure Days,LK,RMS,English,0,,CP,A,NEUTRAL,Set-matching,3,10,15,0,,,,
11720-ZR,5/20/16,1/17/20,3.660506502,M,Adventure Days,LK,RMS,English,0,,CP,A,NEUTRAL,Set-matching,4,6,6,1,,,,
11720-ZR,5/20/16,1/17/20,3.660506502,M,Adventure Days,LK,RMS,English,0,,CP,A,NEUTRAL,Set-matching,5,8,9,0,,,,
11720-ZR,5/20/16,1/17/20,3.660506502,M,Adventure Days,LK,RMS,English,0,,CP,A,NEUTRAL,Set-matching,NA,Neutral-Final Question,10,0,,,,
11720-ZR,5/20/16,1/17/20,3.660506502,M,Adventure Days,LK,RMS,English,0,,CP,A,NEUTRAL,Set-matching,NA,IDK first?,0,0,,,,
11720-ZR,5/20/16,1/17/20,3.660506502,M,Adventure Days,LK,RMS,English,0,,CP,A,NEUTRAL,Set-matching,NA,Memory_check_answer,8,1,,,,
11720-ZR,5/20/16,1/17/20,3.660506502,M,Adventure Days,LK,RMS,English,0,,CP,A,NEUTRAL,Highest count,NA,Raw_string,1-26,NA,NA,,,
11720-ZR,5/20/16,1/17/20,3.660506502,M,Adventure Days,LK,RMS,English,0,,CP,A,NEUTRAL,Highest count,NA,Highest_count,26,HELP,NA,,,
11720-ZR,5/20/16,1/17/20,3.660506502,M,Adventure Days,LK,RMS,English,0,,CP,A,NEUTRAL,Give_N,1,3,3,1,1,,,
11720-ZR,5/20/16,1/17/20,3.660506502,M,Adventure Days,LK,RMS,English,0,,CP,A,NEUTRAL,Give_N,2,4,4,1,1,,,
11720-ZR,5/20/16,1/17/20,3.660506502,M,Adventure Days,LK,RMS,English,0,,CP,A,NEUTRAL,Give_N,3,5,5,1,1,,,
11720-ZR,5/20/16,1/17/20,3.660506502,M,Adventure Days,LK,RMS,English,0,,CP,A,NEUTRAL,Give_N,4,6,6,1,1,,,
11720-ZR,5/20/16,1/17/20,3.660506502,M,Adventure Days,LK,RMS,English,0,,CP,A,NEUTRAL,Give_N,5,6,6,1,1,,,
11720-ZR,5/20/16,1/17/20,3.660506502,M,Adventure Days,LK,RMS,English,0,,CP,A,NEUTRAL,Give_N,6,6,6,1,1,,,
11720-ZR,5/20/16,1/17/20,3.660506502,M,Adventure Days,LK,RMS,English,0,,CP,A,NEUTRAL,Give_N,7,NA,,HELP,,,,
11720-ZR,5/20/16,1/17/20,3.660506502,M,Adventure Days,LK,RMS,English,0,,CP,A,NEUTRAL,Give_N,8,NA,,HELP,,,,
11720-ZR,5/20/16,1/17/20,3.660506502,M,Adventure Days,LK,RMS,English,0,,CP,A,NEUTRAL,Give_N,9,NA,,HELP,,,,
11720-ZR,5/20/16,1/17/20,3.660506502,M,Adventure Days,LK,RMS,English,0,,CP,A,NEUTRAL,Give_N,10,NA,,HELP,,,,
11720-ZR,5/20/16,1/17/20,3.660506502,M,Adventure Days,LK,RMS,English,0,,CP,A,NEUTRAL,Give_N,11,NA,,HELP,,,,
11720-ZR,5/20/16,1/17/20,3.660506502,M,Adventure Days,LK,RMS,English,0,,CP,A,NEUTRAL,Give_N,12,NA,,HELP,,,,
11720-ZR,5/20/16,1/17/20,3.660506502,M,Adventure Days,LK,RMS,English,0,,CP,A,NEUTRAL,Give_N,13,NA,,HELP,,,,
11720-ZR,5/20/16,1/17/20,3.660506502,M,Adventure Days,LK,RMS,English,0,,CP,A,NEUTRAL,Give_N,14,NA,,HELP,,,,
11720-ZR,5/20/16,1/17/20,3.660506502,M,Adventure Days,LK,RMS,English,0,,CP,A,NEUTRAL,Give_N,15,NA,,HELP,,,,
11720-SF,6/6/16,1/17/20,3.613963039,M,Adventure Days,LK,RMS,English,1,Non CP,4,B,NEUTRAL,Set-matching,Training,1,1,1,,,,
11720-SF,6/6/16,1/17/20,3.613963039,M,Adventure Days,LK,RMS,English,1,Non CP,4,B,NEUTRAL,Set-matching,Training,2,2,1,,,,
11720-SF,6/6/16,1/17/20,3.613963039,M,Adventure Days,LK,RMS,English,1,Non CP,4,B,NEUTRAL,Set-matching,1,4,4,1,,,,
11720-SF,6/6/16,1/17/20,3.613963039,M,Adventure Days,LK,RMS,English,1,Non CP,4,B,NEUTRAL,Set-matching,2,3,3,1,,,,
11720-SF,6/6/16,1/17/20,3.613963039,M,Adventure Days,LK,RMS,English,1,Non CP,4,B,NEUTRAL,Set-matching,3,8,9,0,,,,
11720-SF,6/6/16,1/17/20,3.613963039,M,Adventure Days,LK,RMS,English,1,Non CP,4,B,NEUTRAL,Set-matching,4,6,7,0,,,,
11720-SF,6/6/16,1/17/20,3.613963039,M,Adventure Days,LK,RMS,English,1,Non CP,4,B,NEUTRAL,Set-matching,5,10,14,0,,,,
11720-SF,6/6/16,1/17/20,3.613963039,M,Adventure Days,LK,RMS,English,1,Non CP,4,B,NEUTRAL,Set-matching,NA,Neutral-Final Question,"IDK, 1",0,,,,
11720-SF,6/6/16,1/17/20,3.613963039,M,Adventure Days,LK,RMS,English,1,Non CP,4,B,NEUTRAL,Set-matching,NA,IDK first?,1,0,,,,
11720-SF,6/6/16,1/17/20,3.613963039,M,Adventure Days,LK,RMS,English,1,Non CP,4,B,NEUTRAL,Set-matching,NA,Memory_check_answer,11,0,,,,
11720-SF,6/6/16,1/17/20,3.613963039,M,Adventure Days,LK,RMS,English,1,Non CP,4,B,NEUTRAL,Highest count,NA,Raw_string,"1-25, 6",NA,NA,,,
11720-SF,6/6/16,1/17/20,3.613963039,M,Adventure Days,LK,RMS,English,1,Non CP,4,B,NEUTRAL,Highest count,NA,Highest_count,25,HELP,NA,,,
11720-SF,6/6/16,1/17/20,3.613963039,M,Adventure Days,LK,RMS,English,1,Non CP,4,B,NEUTRAL,Give_N,1,1,1,1,,,,
11720-SF,6/6/16,1/17/20,3.613963039,M,Adventure Days,LK,RMS,English,1,Non CP,4,B,NEUTRAL,Give_N,2,2,2,1,,,,
11720-SF,6/6/16,1/17/20,3.613963039,M,Adventure Days,LK,RMS,English,1,Non CP,4,B,NEUTRAL,Give_N,3,3,3,1,,,,
11720-SF,6/6/16,1/17/20,3.613963039,M,Adventure Days,LK,RMS,English,1,Non CP,4,B,NEUTRAL,Give_N,4,4,4,1,,,,
11720-SF,6/6/16,1/17/20,3.613963039,M,Adventure Days,LK,RMS,English,1,Non CP,4,B,NEUTRAL,Give_N,5,5,6,0,,,,
11720-SF,6/6/16,1/17/20,3.613963039,M,Adventure Days,LK,RMS,English,1,Non CP,4,B,NEUTRAL,Give_N,6,4,4,1,,,,
11720-SF,6/6/16,1/17/20,3.613963039,M,Adventure Days,LK,RMS,English,1,Non CP,4,B,NEUTRAL,Give_N,7,5,7,0,,,,
11720-SF,6/6/16,1/17/20,3.613963039,M,Adventure Days,LK,RMS,English,1,Non CP,4,B,NEUTRAL,Give_N,8,4,4,1,,,,
11720-SF,6/6/16,1/17/20,3.613963039,M,Adventure Days,LK,RMS,English,1,Non CP,4,B,NEUTRAL,Give_N,9,5,5,1,,,,
11720-SF,6/6/16,1/17/20,3.613963039,M,Adventure Days,LK,RMS,English,1,Non CP,4,B,NEUTRAL,Give_N,10,6,10,0,,,,
11720-SF,6/6/16,1/17/20,3.613963039,M,Adventure Days,LK,RMS,English,1,Non CP,4,B,NEUTRAL,Give_N,11,NA,,HELP,,,,
11720-SF,6/6/16,1/17/20,3.613963039,M,Adventure Days,LK,RMS,English,1,Non CP,4,B,NEUTRAL,Give_N,12,NA,,HELP,,,,
11720-SF,6/6/16,1/17/20,3.613963039,M,Adventure Days,LK,RMS,English,1,Non CP,4,B,NEUTRAL,Give_N,13,NA,,HELP,,,,
11720-SF,6/6/16,1/17/20,3.613963039,M,Adventure Days,LK,RMS,English,1,Non CP,4,B,NEUTRAL,Give_N,14,NA,,HELP,,,,
11720-SF,6/6/16,1/17/20,3.613963039,M,Adventure Days,LK,RMS,English,1,Non CP,4,B,NEUTRAL,Give_N,15,NA,,HELP,,,,
11720-SE,12/16/14,1/17/20,5.086926762,F,Adventure Days,LK,RMS,English,1,Out of age range,CP,A,NEUTRAL,Set-matching,Training,1,1,1,,,,
11720-SE,12/16/14,1/17/20,5.086926762,F,Adventure Days,LK,RMS,English,1,Out of age range,CP,A,NEUTRAL,Set-matching,Training,2,2,1,,,,
11720-SE,12/16/14,1/17/20,5.086926762,F,Adventure Days,LK,RMS,English,1,Out of age range,CP,A,NEUTRAL,Set-matching,1,3,3,1,,,,
11720-SE,12/16/14,1/17/20,5.086926762,F,Adventure Days,LK,RMS,English,1,Out of age range,CP,A,NEUTRAL,Set-matching,2,4,4,1,,,,
11720-SE,12/16/14,1/17/20,5.086926762,F,Adventure Days,LK,RMS,English,1,Out of age range,CP,A,NEUTRAL,Set-matching,3,10,10,1,,,,
11720-SE,12/16/14,1/17/20,5.086926762,F,Adventure Days,LK,RMS,English,1,Out of age range,CP,A,NEUTRAL,Set-matching,4,6,6,1,,,,
11720-SE,12/16/14,1/17/20,5.086926762,F,Adventure Days,LK,RMS,English,1,Out of age range,CP,A,NEUTRAL,Set-matching,5,8,8,1,,,,
11720-SE,12/16/14,1/17/20,5.086926762,F,Adventure Days,LK,RMS,English,1,Out of age range,CP,A,NEUTRAL,Set-matching,NA,Neutral-Final Question,"IDK, 9",0,,,,
11720-SE,12/16/14,1/17/20,5.086926762,F,Adventure Days,LK,RMS,English,1,Out of age range,CP,A,NEUTRAL,Set-matching,NA,IDK first?,1,0,,,,
11720-SE,12/16/14,1/17/20,5.086926762,F,Adventure Days,LK,RMS,English,1,Out of age range,CP,A,NEUTRAL,Set-matching,NA,Memory_check_answer,8,1,,,,
11720-SE,12/16/14,1/17/20,5.086926762,F,Adventure Days,LK,RMS,English,1,Out of age range,CP,A,NEUTRAL,Highest count,NA,Raw_string,"1-15, 17",NA,NA,,,
11720-SE,12/16/14,1/17/20,5.086926762,F,Adventure Days,LK,RMS,English,1,Out of age range,CP,A,NEUTRAL,Highest count,NA,Highest_count,15,HELP,NA,,,
11720-SE,12/16/14,1/17/20,5.086926762,F,Adventure Days,LK,RMS,English,1,Out of age range,CP,A,NEUTRAL,Give_N,1,1,1,1,,,,
11720-SE,12/16/14,1/17/20,5.086926762,F,Adventure Days,LK,RMS,English,1,Out of age range,CP,A,NEUTRAL,Give_N,2,2,2,1,,,,
11720-SE,12/16/14,1/17/20,5.086926762,F,Adventure Days,LK,RMS,English,1,Out of age range,CP,A,NEUTRAL,Give_N,3,3,3,1,,,,
11720-SE,12/16/14,1/17/20,5.086926762,F,Adventure Days,LK,RMS,English,1,Out of age range,CP,A,NEUTRAL,Give_N,4,4,4,1,,,,
11720-SE,12/16/14,1/17/20,5.086926762,F,Adventure Days,LK,RMS,English,1,Out of age range,CP,A,NEUTRAL,Give_N,5,5,5,1,,,,
11720-SE,12/16/14,1/17/20,5.086926762,F,Adventure Days,LK,RMS,English,1,Out of age range,CP,A,NEUTRAL,Give_N,6,6,6,1,,,,
11720-SE,12/16/14,1/17/20,5.086926762,F,Adventure Days,LK,RMS,English,1,Out of age range,CP,A,NEUTRAL,Give_N,7,6,6,1,,,,
11720-SE,12/16/14,1/17/20,5.086926762,F,Adventure Days,LK,RMS,English,1,Out of age range,CP,A,NEUTRAL,Give_N,8,6,6,1,,,,
11720-SE,12/16/14,1/17/20,5.086926762,F,Adventure Days,LK,RMS,English,1,Out of age range,CP,A,NEUTRAL,Give_N,9,NA,,HELP,,,,
11720-SE,12/16/14,1/17/20,5.086926762,F,Adventure Days,LK,RMS,English,1,Out of age range,CP,A,NEUTRAL,Give_N,10,NA,,HELP,,,,
11720-SE,12/16/14,1/17/20,5.086926762,F,Adventure Days,LK,RMS,English,1,Out of age range,CP,A,NEUTRAL,Give_N,11,NA,,HELP,,,,
11720-SE,12/16/14,1/17/20,5.086926762,F,Adventure Days,LK,RMS,English,1,Out of age range,CP,A,NEUTRAL,Give_N,12,NA,,HELP,,,,
11720-SE,12/16/14,1/17/20,5.086926762,F,Adventure Days,LK,RMS,English,1,Out of age range,CP,A,NEUTRAL,Give_N,13,NA,,HELP,,,,
11720-SE,12/16/14,1/17/20,5.086926762,F,Adventure Days,LK,RMS,English,1,Out of age range,CP,A,NEUTRAL,Give_N,14,NA,,HELP,,,,
11720-SE,12/16/14,1/17/20,5.086926762,F,Adventure Days,LK,RMS,English,1,Out of age range,CP,A,NEUTRAL,Give_N,15,NA,,HELP,,,,
11720-QV,5/8/15,1/17/20,4.6954141,M,Adventure Days,LK,RMS,English,0,,CP,B,NEUTRAL,Set-matching,Training,1,1,1,,,,
11720-QV,5/8/15,1/17/20,4.6954141,M,Adventure Days,LK,RMS,English,0,,CP,B,NEUTRAL,Set-matching,Training,2,2,1,,,,
11720-QV,5/8/15,1/17/20,4.6954141,M,Adventure Days,LK,RMS,English,0,,CP,B,NEUTRAL,Set-matching,1,4,4,1,,,,
11720-QV,5/8/15,1/17/20,4.6954141,M,Adventure Days,LK,RMS,English,0,,CP,B,NEUTRAL,Set-matching,2,3,3,1,,,,
11720-QV,5/8/15,1/17/20,4.6954141,M,Adventure Days,LK,RMS,English,0,,CP,B,NEUTRAL,Set-matching,3,8,8,1,,,,
11720-QV,5/8/15,1/17/20,4.6954141,M,Adventure Days,LK,RMS,English,0,,CP,B,NEUTRAL,Set-matching,4,6,8,0,,,,
11720-QV,5/8/15,1/17/20,4.6954141,M,Adventure Days,LK,RMS,English,0,,CP,B,NEUTRAL,Set-matching,5,10,12,0,,,,
11720-QV,5/8/15,1/17/20,4.6954141,M,Adventure Days,LK,RMS,English,0,,CP,B,NEUTRAL,Set-matching,NA,Neutral-Final Question,"IDK, 6",0,,,,
11720-QV,5/8/15,1/17/20,4.6954141,M,Adventure Days,LK,RMS,English,0,,CP,B,NEUTRAL,Set-matching,NA,IDK first?,1,0,,,,
11720-QV,5/8/15,1/17/20,4.6954141,M,Adventure Days,LK,RMS,English,0,,CP,B,NEUTRAL,Set-matching,NA,Memory_check_answer,10,1,,,,
11720-QV,5/8/15,1/17/20,4.6954141,M,Adventure Days,LK,RMS,English,0,,CP,B,NEUTRAL,Highest count,NA,Raw_string,1-18,NA,NA,,,
11720-QV,5/8/15,1/17/20,4.6954141,M,Adventure Days,LK,RMS,English,0,,CP,B,NEUTRAL,Highest count,NA,Highest_count,18,HELP,NA,,,
11720-QV,5/8/15,1/17/20,4.6954141,M,Adventure Days,LK,RMS,English,0,,CP,B,NEUTRAL,Give_N,1,1,1,1,,,,
11720-QV,5/8/15,1/17/20,4.6954141,M,Adventure Days,LK,RMS,English,0,,CP,B,NEUTRAL,Give_N,2,2,2,1,,,,
11720-QV,5/8/15,1/17/20,4.6954141,M,Adventure Days,LK,RMS,English,0,,CP,B,NEUTRAL,Give_N,3,3,3,1,,,,
11720-QV,5/8/15,1/17/20,4.6954141,M,Adventure Days,LK,RMS,English,0,,CP,B,NEUTRAL,Give_N,4,4,4,1,,,,
11720-QV,5/8/15,1/17/20,4.6954141,M,Adventure Days,LK,RMS,English,0,,CP,B,NEUTRAL,Give_N,5,5,5,1,,,,
11720-QV,5/8/15,1/17/20,4.6954141,M,Adventure Days,LK,RMS,English,0,,CP,B,NEUTRAL,Give_N,6,6,6,1,,,,
11720-QV,5/8/15,1/17/20,4.6954141,M,Adventure Days,LK,RMS,English,0,,CP,B,NEUTRAL,Give_N,7,6,6,1,,,,
11720-QV,5/8/15,1/17/20,4.6954141,M,Adventure Days,LK,RMS,English,0,,CP,B,NEUTRAL,Give_N,8,6,6,1,,,,
11720-QV,5/8/15,1/17/20,4.6954141,M,Adventure Days,LK,RMS,English,0,,CP,B,NEUTRAL,Give_N,9,NA,,HELP,,,,
11720-QV,5/8/15,1/17/20,4.6954141,M,Adventure Days,LK,RMS,English,0,,CP,B,NEUTRAL,Give_N,10,NA,,HELP,,,,
11720-QV,5/8/15,1/17/20,4.6954141,M,Adventure Days,LK,RMS,English,0,,CP,B,NEUTRAL,Give_N,11,NA,,HELP,,,,
11720-QV,5/8/15,1/17/20,4.6954141,M,Adventure Days,LK,RMS,English,0,,CP,B,NEUTRAL,Give_N,12,NA,,HELP,,,,
11720-QV,5/8/15,1/17/20,4.6954141,M,Adventure Days,LK,RMS,English,0,,CP,B,NEUTRAL,Give_N,13,NA,,HELP,,,,
11720-QV,5/8/15,1/17/20,4.6954141,M,Adventure Days,LK,RMS,English,0,,CP,B,NEUTRAL,Give_N,14,NA,,HELP,,,,
11720-QV,5/8/15,1/17/20,4.6954141,M,Adventure Days,LK,RMS,English,0,,CP,B,NEUTRAL,Give_N,15,NA,,HELP,,,,
11720-HR,1/14/15,1/17/20,5.00752909,M,Adventure Days,LK,RMS,English,0,,CP,A,NEUTRAL,Set-matching,Training,1,1,1,,,,
11720-HR,1/14/15,1/17/20,5.00752909,M,Adventure Days,LK,RMS,English,0,,CP,A,NEUTRAL,Set-matching,Training,2,2,1,,,,
11720-HR,1/14/15,1/17/20,5.00752909,M,Adventure Days,LK,RMS,English,0,,CP,A,NEUTRAL,Set-matching,1,3,3,1,,,,
11720-HR,1/14/15,1/17/20,5.00752909,M,Adventure Days,LK,RMS,English,0,,CP,A,NEUTRAL,Set-matching,2,4,4,1,,,,
11720-HR,1/14/15,1/17/20,5.00752909,M,Adventure Days,LK,RMS,English,0,,CP,A,NEUTRAL,Set-matching,3,10,10,1,,,,
11720-HR,1/14/15,1/17/20,5.00752909,M,Adventure Days,LK,RMS,English,0,,CP,A,NEUTRAL,Set-matching,4,6,5,0,,,,
11720-HR,1/14/15,1/17/20,5.00752909,M,Adventure Days,LK,RMS,English,0,,CP,A,NEUTRAL,Set-matching,5,8,8,1,,,,
11720-HR,1/14/15,1/17/20,5.00752909,M,Adventure Days,LK,RMS,English,0,,CP,A,NEUTRAL,Set-matching,NA,Neutral-Final Question,"IDK, 5",0,,,,
11720-HR,1/14/15,1/17/20,5.00752909,M,Adventure Days,LK,RMS,English,0,,CP,A,NEUTRAL,Set-matching,NA,IDK first?,1,0,,,,
11720-HR,1/14/15,1/17/20,5.00752909,M,Adventure Days,LK,RMS,English,0,,CP,A,NEUTRAL,Set-matching,NA,Memory_check_answer,8,1,,,,
11720-HR,1/14/15,1/17/20,5.00752909,M,Adventure Days,LK,RMS,English,0,,CP,A,NEUTRAL,Highest count,NA,Raw_string,"1-13, 15-19, 21-28",NA,NA,,,
11720-HR,1/14/15,1/17/20,5.00752909,M,Adventure Days,LK,RMS,English,0,,CP,A,NEUTRAL,Highest count,NA,Highest_count,28,HELP,NA,,,
11720-HR,1/14/15,1/17/20,5.00752909,M,Adventure Days,LK,RMS,English,0,,CP,A,NEUTRAL,Give_N,1,3,3,1,,,,
11720-HR,1/14/15,1/17/20,5.00752909,M,Adventure Days,LK,RMS,English,0,,CP,A,NEUTRAL,Give_N,2,4,4,1,,,,
11720-HR,1/14/15,1/17/20,5.00752909,M,Adventure Days,LK,RMS,English,0,,CP,A,NEUTRAL,Give_N,3,5,5,1,,,,
11720-HR,1/14/15,1/17/20,5.00752909,M,Adventure Days,LK,RMS,English,0,,CP,A,NEUTRAL,Give_N,4,6,6,1,,,,
11720-HR,1/14/15,1/17/20,5.00752909,M,Adventure Days,LK,RMS,English,0,,CP,A,NEUTRAL,Give_N,5,6,6,1,,,,
11720-HR,1/14/15,1/17/20,5.00752909,M,Adventure Days,LK,RMS,English,0,,CP,A,NEUTRAL,Give_N,6,6,6,1,,,,
