SID,Age,Sex,Language,Exclude,Exclude_reason,Knower_level,Condition,Task,Trial_number,Task_item,Response,Correct,Counting/Number language,Notes,Counting_validate,Num_lang
one-one_6,6.031485284,F,English,1,Too old,CP,IDENTICAL,Highest count,NA,Highest_count,79,NA,NA,,,
one-one_6,6.031485284,F,English,1,Too old,CP,IDENTICAL,Give_N,1,3,3,1,1,,,
one-one_6,6.031485284,F,English,1,Too old,CP,IDENTICAL,Give_N,2,4,4,1,1,,,
one-one_6,6.031485284,F,English,1,Too old,CP,IDENTICAL,Give_N,3,5,5,1,1,,,
one-one_6,6.031485284,F,English,1,Too old,CP,IDENTICAL,Give_N,4,6,6,1,1,,,
one-one_6,6.031485284,F,English,1,Too old,CP,IDENTICAL,Give_N,5,6,6,1,1,,,
one-one_6,6.031485284,F,English,1,Too old,CP,IDENTICAL,Give_N,6,6,6,1,1,,,
one-one_6,6.031485284,F,English,1,Too old,CP,IDENTICAL,Give_N,7,NA,NA,NA,,,,
one-one_6,6.031485284,F,English,1,Too old,CP,IDENTICAL,Give_N,8,NA,NA,NA,,,,
one-one_6,6.031485284,F,English,1,Too old,CP,IDENTICAL,Give_N,9,NA,NA,NA,,,,
one-one_6,6.031485284,F,English,1,Too old,CP,IDENTICAL,Give_N,10,NA,NA,NA,,,,
one-one_6,6.031485284,F,English,1,Too old,CP,IDENTICAL,Give_N,11,NA,NA,NA,,,,
one-one_6,6.031485284,F,English,1,Too old,CP,IDENTICAL,Give_N,12,NA,NA,NA,,,,
one-one_6,6.031485284,F,English,1,Too old,CP,IDENTICAL,Give_N,13,NA,NA,NA,,,,
one-one_6,6.031485284,F,English,1,Too old,CP,IDENTICAL,Give_N,14,NA,NA,NA,,,,
one-one_6,6.031485284,F,English,1,Too old,CP,IDENTICAL,Give_N,15,NA,NA,NA,,,,
one-one_7,3.920602327,M,English,0,,4,NONIDENTICAL,Parallel,Training,1,4,0,0,,,
one-one_7,3.920602327,M,English,0,,4,NONIDENTICAL,Parallel,Training,2,2,1,0,,,
one-one_7,3.920602327,M,English,0,,4,NONIDENTICAL,Parallel,1,3,4,0,0,,,
one-one_7,3.920602327,M,English,0,,4,NONIDENTICAL,Parallel,2,4,6,0,0,,,
one-one_7,3.920602327,M,English,0,,4,NONIDENTICAL,Parallel,3,10,7,0,0,,,
one-one_7,3.920602327,M,English,0,,4,NONIDENTICAL,Parallel,4,8,10,0,0,,,
one-one_7,3.920602327,M,English,0,,4,NONIDENTICAL,Parallel,5,6,7,0,0,,,
one-one_7,3.920602327,M,English,0,,4,NONIDENTICAL,Orthogonal,Training,1,1,1,0,,,
one-one_7,3.920602327,M,English,0,,4,NONIDENTICAL,Orthogonal,Training,2,2,1,0,,,
one-one_7,3.920602327,M,English,0,,4,NONIDENTICAL,Orthogonal,1,4,4,1,0,,,
one-one_7,3.920602327,M,English,0,,4,NONIDENTICAL,Orthogonal,2,3,3,1,0,,,
one-one_7,3.920602327,M,English,0,,4,NONIDENTICAL,Orthogonal,3,8,6,0,0,,,
one-one_7,3.920602327,M,English,0,,4,NONIDENTICAL,Orthogonal,4,10,8,0,0,,,
one-one_7,3.920602327,M,English,0,,4,NONIDENTICAL,Orthogonal,5,6,5,0,0,,,
one-one_7,3.920602327,M,English,0,,4,NONIDENTICAL,How Many,NA,Score,3,NA,NA,,,
one-one_7,3.920602327,M,English,0,,4,NONIDENTICAL,How Many,NA,Num_counted_to,10,1,NA,,,
one-one_7,3.920602327,M,English,0,,4,NONIDENTICAL,How Many,NA,Answer_how_many,10,1,NA,,,
one-one_7,3.920602327,M,English,0,,4,NONIDENTICAL,How Many,NA,Num_objects_correctly_counted,10,NA,,,,
one-one_7,3.920602327,M,English,0,,4,NONIDENTICAL,Highest count,NA,Raw_string,"1-7, 9, 10-14",NA,,,,
one-one_7,3.920602327,M,English,0,,4,NONIDENTICAL,Highest count,NA,Highest_count,7,NA,NA,,,
one-one_7,3.920602327,M,English,0,,4,NONIDENTICAL,Give_N,1,3,3,1,,put 10 then corrected to 3,,
one-one_7,3.920602327,M,English,0,,4,NONIDENTICAL,Give_N,2,4,4,1,,"put 3, then corrected to 4",,
one-one_7,3.920602327,M,English,0,,4,NONIDENTICAL,Give_N,3,5,6,0,,,,
one-one_7,3.920602327,M,English,0,,4,NONIDENTICAL,Give_N,4,4,4,1,,,,
one-one_7,3.920602327,M,English,0,,4,NONIDENTICAL,Give_N,5,5,5,1,,,,
one-one_7,3.920602327,M,English,0,,4,NONIDENTICAL,Give_N,6,6,5,0,,,,
one-one_7,3.920602327,M,English,0,,4,NONIDENTICAL,Give_N,7,5,5,1,,,,
one-one_7,3.920602327,M,English,0,,4,NONIDENTICAL,Give_N,8,NA,NA,NA,,,,
one-one_7,3.920602327,M,English,0,,4,NONIDENTICAL,Give_N,9,NA,NA,NA,,,,
one-one_7,3.920602327,M,English,0,,4,NONIDENTICAL,Give_N,10,NA,NA,NA,,,,
one-one_7,3.920602327,M,English,0,,4,NONIDENTICAL,Give_N,11,NA,NA,NA,,,,
one-one_7,3.920602327,M,English,0,,4,NONIDENTICAL,Give_N,12,NA,NA,NA,,,,
one-one_7,3.920602327,M,English,0,,4,NONIDENTICAL,Give_N,13,NA,NA,NA,,,,
one-one_7,3.920602327,M,English,0,,4,NONIDENTICAL,Give_N,14,NA,NA,NA,,,,
one-one_7,3.920602327,M,English,0,,4,NONIDENTICAL,Give_N,15,NA,NA,NA,,,,
one-one_8,3.58110883,F,English,0,,4,NONIDENTICAL,Parallel,Training,1,1,1,0,,,
one-one_8,3.58110883,F,English,0,,4,NONIDENTICAL,Parallel,Training,2,2,1,0,put 1 at first,0,0
one-one_8,3.58110883,F,English,0,,4,NONIDENTICAL,Parallel,1,3,3,1,0,,,
one-one_8,3.58110883,F,English,0,,4,NONIDENTICAL,Parallel,2,4,5,0,0,,,
one-one_8,3.58110883,F,English,0,,4,NONIDENTICAL,Parallel,3,10,10,1,0,,,
one-one_8,3.58110883,F,English,0,,4,NONIDENTICAL,Parallel,4,8,12,0,0,,,
one-one_8,3.58110883,F,English,0,,4,NONIDENTICAL,Parallel,5,6,13,0,0,,,
one-one_8,3.58110883,F,English,0,,4,NONIDENTICAL,Orthogonal,Training,1,1,1,0,,,
one-one_8,3.58110883,F,English,0,,4,NONIDENTICAL,Orthogonal,Training,2,2,1,0,,,
one-one_8,3.58110883,F,English,0,,4,NONIDENTICAL,Orthogonal,1,4,12,0,0,,,
one-one_8,3.58110883,F,English,0,,4,NONIDENTICAL,Orthogonal,2,3,6,0,0,,,
one-one_8,3.58110883,F,English,0,,4,NONIDENTICAL,Orthogonal,3,8,9,0,0,,,
one-one_8,3.58110883,F,English,0,,4,NONIDENTICAL,Orthogonal,4,10,7,0,0,,,
one-one_8,3.58110883,F,English,0,,4,NONIDENTICAL,Orthogonal,5,6,8,0,0,,,
one-one_8,3.58110883,F,English,0,,4,NONIDENTICAL,How Many,NA,Score,1,NA,NA,,,
one-one_8,3.58110883,F,English,0,,4,NONIDENTICAL,How Many,NA,Num_counted_to,8,0,,,,
one-one_8,3.58110883,F,English,0,,4,NONIDENTICAL,How Many,NA,Answer_how_many,8,0,,,,
one-one_8,3.58110883,F,English,0,,4,NONIDENTICAL,How Many,NA,Num_objects_correctly_counted,4,NA,NA,,,
one-one_8,3.58110883,F,English,0,,4,NONIDENTICAL,Highest count,NA,Raw_string,1...19,NA,NA,,,
one-one_8,3.58110883,F,English,0,,4,NONIDENTICAL,Highest count,NA,Highest_count,19,NA,NA,,,
one-one_8,3.58110883,F,English,0,,4,NONIDENTICAL,Give_N,1,3,3,1,,,,
one-one_8,3.58110883,F,English,0,,4,NONIDENTICAL,Give_N,2,4,5,0,,,,
one-one_8,3.58110883,F,English,0,,4,NONIDENTICAL,Give_N,3,3,3,1,,,,
one-one_8,3.58110883,F,English,0,,4,NONIDENTICAL,Give_N,4,4,4,1,,,,
one-one_8,3.58110883,F,English,0,,4,NONIDENTICAL,Give_N,5,5,6,0,,,,
one-one_8,3.58110883,F,English,0,,4,NONIDENTICAL,Give_N,6,4,4,1,,,,
one-one_8,3.58110883,F,English,0,,4,NONIDENTICAL,Give_N,7,NA,NA,NA,,,,
one-one_8,3.58110883,F,English,0,,4,NONIDENTICAL,Give_N,8,NA,NA,NA,,,,
one-one_8,3.58110883,F,English,0,,4,NONIDENTICAL,Give_N,9,NA,NA,NA,,,,
one-one_8,3.58110883,F,English,0,,4,NONIDENTICAL,Give_N,10,NA,NA,NA,,,,
one-one_8,3.58110883,F,English,0,,4,NONIDENTICAL,Give_N,11,NA,NA,NA,,,,
one-one_8,3.58110883,F,English,0,,4,NONIDENTICAL,Give_N,12,NA,NA,NA,,,,
one-one_8,3.58110883,F,English,0,,4,NONIDENTICAL,Give_N,13,NA,NA,NA,,,,
one-one_8,3.58110883,F,English,0,,4,NONIDENTICAL,Give_N,14,NA,NA,NA,,,,
one-one_8,3.58110883,F,English,0,,4,NONIDENTICAL,Give_N,15,NA,NA,NA,,,,
one-one_9,4.254620123,F,English,0,,CP,NONIDENTICAL,Parallel,Training,1,1,1,0,,,
one-one_9,4.254620123,F,English,0,,CP,NONIDENTICAL,Parallel,Training,2,2,1,0,,,
one-one_9,4.254620123,F,English,0,,CP,NONIDENTICAL,Parallel,1,3,3,1,0,,,
one-one_9,4.254620123,F,English,0,,CP,NONIDENTICAL,Parallel,2,4,4,1,0,,,
one-one_9,4.254620123,F,English,0,,CP,NONIDENTICAL,Parallel,3,10,11,0,0,,,
one-one_9,4.254620123,F,English,0,,CP,NONIDENTICAL,Parallel,4,8,8,1,0,,,
one-one_9,4.254620123,F,English,0,,CP,NONIDENTICAL,Parallel,5,6,6,1,0,,,
one-one_9,4.254620123,F,English,0,,CP,NONIDENTICAL,Orthogonal,Training,1,1,1,0,,,
one-one_9,4.254620123,F,English,0,,CP,NONIDENTICAL,Orthogonal,Training,2,2,1,0,,,
one-one_9,4.254620123,F,English,0,,CP,NONIDENTICAL,Orthogonal,1,4,4,1,0,,,
one-one_9,4.254620123,F,English,0,,CP,NONIDENTICAL,Orthogonal,2,3,3,1,0,,,
one-one_9,4.254620123,F,English,0,,CP,NONIDENTICAL,Orthogonal,3,8,7,0,0,,,
one-one_9,4.254620123,F,English,0,,CP,NONIDENTICAL,Orthogonal,4,10,8,0,0,,,
one-one_9,4.254620123,F,English,0,,CP,NONIDENTICAL,Orthogonal,5,6,6,1,0,,,
one-one_9,4.254620123,F,English,0,,CP,NONIDENTICAL,How Many,NA,Score,3,NA,NA,,,
one-one_9,4.254620123,F,English,0,,CP,NONIDENTICAL,How Many,NA,Num_counted_to,10,1,,,,
one-one_9,4.254620123,F,English,0,,CP,NONIDENTICAL,How Many,NA,Answer_how_many,10,1,,,,
one-one_9,4.254620123,F,English,0,,CP,NONIDENTICAL,How Many,NA,Num_objects_correctly_counted,10,NA,NA,,,
one-one_9,4.254620123,F,English,0,,CP,NONIDENTICAL,Highest count,NA,Raw_string,"1...28, 30",NA,NA,,,
one-one_9,4.254620123,F,English,0,,CP,NONIDENTICAL,Highest count,NA,Highest_count,28,NA,NA,,,
one-one_9,4.254620123,F,English,0,,CP,NONIDENTICAL,Give_N,1,3,3,1,1,,,
one-one_9,4.254620123,F,English,0,,CP,NONIDENTICAL,Give_N,2,4,4,1,1,,,
one-one_9,4.254620123,F,English,0,,CP,NONIDENTICAL,Give_N,3,5,5,1,1,,,
one-one_9,4.254620123,F,English,0,,CP,NONIDENTICAL,Give_N,4,6,7,0,1,,,
one-one_9,4.254620123,F,English,0,,CP,NONIDENTICAL,Give_N,5,5,5,1,1,,,
one-one_9,4.254620123,F,English,0,,CP,NONIDENTICAL,Give_N,6,6,6,1,1,,,
one-one_9,4.254620123,F,English,0,,CP,NONIDENTICAL,Give_N,7,6,6,1,1,,,
one-one_9,4.254620123,F,English,0,,CP,NONIDENTICAL,Give_N,8,NA,NA,NA,,,,
one-one_9,4.254620123,F,English,0,,CP,NONIDENTICAL,Give_N,9,NA,NA,NA,,,,
one-one_9,4.254620123,F,English,0,,CP,NONIDENTICAL,Give_N,10,NA,NA,NA,,,,
one-one_9,4.254620123,F,English,0,,CP,NONIDENTICAL,Give_N,11,NA,NA,NA,,,,
one-one_9,4.254620123,F,English,0,,CP,NONIDENTICAL,Give_N,12,NA,NA,NA,,,,
one-one_9,4.254620123,F,English,0,,CP,NONIDENTICAL,Give_N,13,NA,NA,NA,,,,
one-one_9,4.254620123,F,English,0,,CP,NONIDENTICAL,Give_N,14,NA,NA,NA,,,,
one-one_9,4.254620123,F,English,0,,CP,NONIDENTICAL,Give_N,15,NA,NA,NA,,,,
one-one_10,3.849418207,F,English,0,,CP,IDENTICAL,Parallel,Training,1,15,0,0,gave feedback to show correct match,0,0
one-one_10,3.849418207,F,English,0,,CP,IDENTICAL,Parallel,Training,2,2,1,0,,,
one-one_10,3.849418207,F,English,0,,CP,IDENTICAL,Parallel,1,3,3,1,0,,,
one-one_10,3.849418207,F,English,0,,CP,IDENTICAL,Parallel,2,4,4,1,0,,,
one-one_10,3.849418207,F,English,0,,CP,IDENTICAL,Parallel,3,10,9,0,0,,,
one-one_10,3.849418207,F,English,0,,CP,IDENTICAL,Parallel,4,8,8,1,0,,,
one-one_10,3.849418207,F,English,0,,CP,IDENTICAL,Parallel,5,6,6,1,0,,,
one-one_10,3.849418207,F,English,0,,CP,IDENTICAL,Orthogonal,Training,1,1,1,1,"""only one duck?""",0,1
one-one_10,3.849418207,F,English,0,,CP,IDENTICAL,Orthogonal,Training,2,2,1,0,,,
one-one_10,3.849418207,F,English,0,,CP,IDENTICAL,Orthogonal,1,4,4,1,0,,,
one-one_10,3.849418207,F,English,0,,CP,IDENTICAL,Orthogonal,2,3,3,1,1,pointed to each fish on eah board after laying them out ,0,0
one-one_10,3.849418207,F,English,0,,CP,IDENTICAL,Orthogonal,3,8,10,0,0,,,
one-one_10,3.849418207,F,English,0,,CP,IDENTICAL,Orthogonal,4,10,12,0,0,,,
one-one_10,3.849418207,F,English,0,,CP,IDENTICAL,Orthogonal,5,6,6,1,0,,,
one-one_10,3.849418207,F,English,0,,CP,IDENTICAL,How Many,NA,Score,3,NA,NA,,,
one-one_10,3.849418207,F,English,0,,CP,IDENTICAL,How Many,NA,Num_counted_to,10,1,NA,,,
one-one_10,3.849418207,F,English,0,,CP,IDENTICAL,How Many,NA,Answer_how_many,NA,0,NA,"counted all 10 fish everything asked ""How many?""",,
one-one_10,3.849418207,F,English,0,,CP,IDENTICAL,How Many,NA,Num_objects_correctly_counted,10,NA,,,,
one-one_10,3.849418207,F,English,0,,CP,IDENTICAL,Highest count,NA,Raw_string,"1...20, 1",NA,,,,
one-one_10,3.849418207,F,English,0,,CP,IDENTICAL,Highest count,NA,Highest_count,20,NA,NA,,,
one-one_10,3.849418207,F,English,0,,CP,IDENTICAL,Give_N,1,3,3,1,,,,
one-one_10,3.849418207,F,English,0,,CP,IDENTICAL,Give_N,2,4,4,1,,,,
one-one_10,3.849418207,F,English,0,,CP,IDENTICAL,Give_N,3,5,5,1,,"put 10, then corrected",,
one-one_10,3.849418207,F,English,0,,CP,IDENTICAL,Give_N,4,6,6,1,,,,
one-one_10,3.849418207,F,English,0,,CP,IDENTICAL,Give_N,5,6,7,0,,,,
one-one_10,3.849418207,F,English,0,,CP,IDENTICAL,Give_N,6,5,6,0,,"put 10, then 6",,
one-one_10,3.849418207,F,English,0,,CP,IDENTICAL,Give_N,7,4,4,1,,,,
one-one_10,3.849418207,F,English,0,,CP,IDENTICAL,Give_N,8,5,5,1,,,,
one-one_10,3.849418207,F,English,0,,CP,IDENTICAL,Give_N,9,6,6,1,,,,
one-one_10,3.849418207,F,English,0,,CP,IDENTICAL,Give_N,10,6,6,1,,,,
one-one_10,3.849418207,F,English,0,,CP,IDENTICAL,Give_N,11,NA,NA,NA,,,,
one-one_10,3.849418207,F,English,0,,CP,IDENTICAL,Give_N,12,NA,NA,NA,,,,
one-one_10,3.849418207,F,English,0,,CP,IDENTICAL,Give_N,13,NA,NA,NA,,,,
one-one_10,3.849418207,F,English,0,,CP,IDENTICAL,Give_N,14,NA,NA,NA,,,,
one-one_10,3.849418207,F,English,0,,CP,IDENTICAL,Give_N,15,NA,NA,NA,,,,
one-one_11,3.578370979,F,English,0,,4,IDENTICAL,Parallel,Training,1,1,1,0,"put 12 at first, exp. showed how to do ",0,0
one-one_11,3.578370979,F,English,0,,4,IDENTICAL,Parallel,Training,2,2,1,0,,,
one-one_11,3.578370979,F,English,0,,4,IDENTICAL,Parallel,1,3,3,1,0,,,
one-one_11,3.578370979,F,English,0,,4,IDENTICAL,Parallel,2,4,4,1,0,,,
one-one_11,3.578370979,F,English,0,,4,IDENTICAL,Parallel,3,10,15,0,0,,,
one-one_11,3.578370979,F,English,0,,4,IDENTICAL,Parallel,4,8,10,0,0,,,
one-one_11,3.578370979,F,English,0,,4,IDENTICAL,Parallel,5,6,9,0,0,,,
one-one_11,3.578370979,F,English,0,,4,IDENTICAL,Orthogonal,Training,1,1,1,0,,,
one-one_11,3.578370979,F,English,0,,4,IDENTICAL,Orthogonal,Training,2,2,1,0,,,
one-one_11,3.578370979,F,English,0,,4,IDENTICAL,Orthogonal,1,4,5,0,0,,,
one-one_11,3.578370979,F,English,0,,4,IDENTICAL,Orthogonal,2,3,3,1,0,,,
one-one_11,3.578370979,F,English,0,,4,IDENTICAL,Orthogonal,3,8,7,0,0,,,
one-one_11,3.578370979,F,English,0,,4,IDENTICAL,Orthogonal,4,10,6,0,0,,,
one-one_11,3.578370979,F,English,0,,4,IDENTICAL,Orthogonal,5,6,6,1,0,,,
one-one_11,3.578370979,F,English,0,,4,IDENTICAL,How Many,NA,Score,3,NA,NA,,,
one-one_11,3.578370979,F,English,0,,4,IDENTICAL,How Many,NA,Num_counted_to,10,1,NA,,,
one-one_11,3.578370979,F,English,0,,4,IDENTICAL,How Many,NA,Answer_how_many,10,1,NA,,,
one-one_11,3.578370979,F,English,0,,4,IDENTICAL,How Many,NA,Num_objects_correctly_counted,10,NA,,,,
one-one_11,3.578370979,F,English,0,,4,IDENTICAL,Highest count,NA,Raw_string,1...10,NA,,,,
one-one_11,3.578370979,F,English,0,,4,IDENTICAL,Highest count,NA,Highest_count,10,NA,NA,,,
one-one_11,3.578370979,F,English,0,,4,IDENTICAL,Give_N,1,3,3,1,,,,
one-one_11,3.578370979,F,English,0,,4,IDENTICAL,Give_N,2,4,4,1,,,,
one-one_11,3.578370979,F,English,0,,4,IDENTICAL,Give_N,3,5,5,1,,,,
one-one_11,3.578370979,F,English,0,,4,IDENTICAL,Give_N,4,6,5,0,,,,
one-one_11,3.578370979,F,English,0,,4,IDENTICAL,Give_N,5,5,5,1,,,,
one-one_11,3.578370979,F,English,0,,4,IDENTICAL,Give_N,6,5,5,1,,,,
one-one_11,3.578370979,F,English,0,,4,IDENTICAL,Give_N,7,4,4,1,,,,
one-one_11,3.578370979,F,English,0,,4,IDENTICAL,Give_N,8,NA,NA,NA,,,,
one-one_11,3.578370979,F,English,0,,4,IDENTICAL,Give_N,9,NA,NA,NA,,,,
one-one_11,3.578370979,F,English,0,,4,IDENTICAL,Give_N,10,NA,NA,NA,,,,
one-one_11,3.578370979,F,English,0,,4,IDENTICAL,Give_N,11,NA,NA,NA,,,,
one-one_11,3.578370979,F,English,0,,4,IDENTICAL,Give_N,12,NA,NA,NA,,,,
one-one_11,3.578370979,F,English,0,,4,IDENTICAL,Give_N,13,NA,NA,NA,,,,
one-one_11,3.578370979,F,English,0,,4,IDENTICAL,Give_N,14,NA,NA,NA,,,,
one-one_11,3.578370979,F,English,0,,4,IDENTICAL,Give_N,15,NA,NA,NA,,,,
one-one_12,3.255304586,M,English,0,,2,NONIDENTICAL,Parallel,Training,1,1,1,0,"was looking in the bowl of fish for a long time, think he was looking for a matching fish, Exp. showed him how to do ",0,0
one-one_12,3.255304586,M,English,0,,2,NONIDENTICAL,Parallel,Training,2,2,1,0,,,
one-one_12,3.255304586,M,English,0,,2,NONIDENTICAL,Parallel,1,3,3,1,0,,,
one-one_12,3.255304586,M,English,0,,2,NONIDENTICAL,Parallel,2,4,3,0,0,,,
one-one_12,3.255304586,M,English,0,,2,NONIDENTICAL,Parallel,3,10,11,0,0,,,
one-one_12,3.255304586,M,English,0,,2,NONIDENTICAL,Parallel,4,8,9,0,0,,,
one-one_12,3.255304586,M,English,0,,2,NONIDENTICAL,Parallel,5,6,7,0,0,,,
one-one_12,3.255304586,M,English,0,,2,NONIDENTICAL,Orthogonal,Training,1,1,1,0,,,
one-one_12,3.255304586,M,English,0,,2,NONIDENTICAL,Orthogonal,Training,2,2,1,0,,,
one-one_12,3.255304586,M,English,0,,2,NONIDENTICAL,Orthogonal,1,4,5,0,0,,,
one-one_12,3.255304586,M,English,0,,2,NONIDENTICAL,Orthogonal,2,3,4,0,0,,,
one-one_12,3.255304586,M,English,0,,2,NONIDENTICAL,Orthogonal,3,8,8,1,0,,,
one-one_12,3.255304586,M,English,0,,2,NONIDENTICAL,Orthogonal,4,10,8,0,0,,,
one-one_12,3.255304586,M,English,0,,2,NONIDENTICAL,Orthogonal,5,6,4,0,0,,,
one-one_12,3.255304586,M,English,0,,2,NONIDENTICAL,How Many,NA,Score,3,NA,NA,,,
one-one_12,3.255304586,M,English,0,,2,NONIDENTICAL,How Many,NA,Num_counted_to,10,1,NA,,,
one-one_12,3.255304586,M,English,0,,2,NONIDENTICAL,How Many,NA,Answer_how_many,10,1,NA,,,
one-one_12,3.255304586,M,English,0,,2,NONIDENTICAL,How Many,NA,Num_objects_correctly_counted,10,NA,,,,
one-one_12,3.255304586,M,English,0,,2,NONIDENTICAL,Highest count,NA,Raw_string,"1-14, 16, 17, 18, 19, 21, 22, 23, ",NA,,,,
one-one_12,3.255304586,M,English,0,,2,NONIDENTICAL,Highest count,NA,Highest_count,14,NA,NA,,,
one-one_12,3.255304586,M,English,0,,2,NONIDENTICAL,Give_N,1,3,3,1,,,,
one-one_12,3.255304586,M,English,0,,2,NONIDENTICAL,Give_N,2,4,5,0,,,,
one-one_12,3.255304586,M,English,0,,2,NONIDENTICAL,Give_N,3,3,3,1,,,,
one-one_12,3.255304586,M,English,0,,2,NONIDENTICAL,Give_N,4,4,4,1,,,,
one-one_12,3.255304586,M,English,0,,2,NONIDENTICAL,Give_N,5,5,3,0,,,,
one-one_12,3.255304586,M,English,0,,2,NONIDENTICAL,Give_N,6,4,3,0,,,,
one-one_12,3.255304586,M,English,0,,2,NONIDENTICAL,Give_N,7,3,4,0,,,,
one-one_12,3.255304586,M,English,0,,2,NONIDENTICAL,Give_N,8,2,2,1,,,,
one-one_12,3.255304586,M,English,0,,2,NONIDENTICAL,Give_N,9,3,3,1,,,,
one-one_12,3.255304586,M,English,0,,2,NONIDENTICAL,Give_N,10,2,2,1,,,,
one-one_12,3.255304586,M,English,0,,2,NONIDENTICAL,Give_N,11,NA,NA,NA,,,,
one-one_12,3.255304586,M,English,0,,2,NONIDENTICAL,Give_N,12,NA,NA,NA,,,,
one-one_12,3.255304586,M,English,0,,2,NONIDENTICAL,Give_N,13,NA,NA,NA,,,,
one-one_12,3.255304586,M,English,0,,2,NONIDENTICAL,Give_N,14,NA,NA,NA,,,,
one-one_12,3.255304586,M,English,0,,2,NONIDENTICAL,Give_N,15,NA,NA,NA,,,,
one-one_13,5.048596851,M,English,0,,CP,NONIDENTICAL,Parallel,Training,1,1,1,1,"put 11 first, said there are 2 fish ",0,1
one-one_13,5.048596851,M,English,0,,CP,NONIDENTICAL,Parallel,Training,2,2,1,1,Counted all four fish after putting his two down,1,0
one-one_13,5.048596851,M,English,0,,CP,NONIDENTICAL,Parallel,1,3,3,1,0,,,
one-one_13,5.048596851,M,English,0,,CP,NONIDENTICAL,Parallel,2,4,4,1,0,,,
one-one_13,5.048596851,M,English,0,,CP,NONIDENTICAL,Parallel,3,10,11,0,0,,,
one-one_13,5.048596851,M,English,0,,CP,NONIDENTICAL,Parallel,4,8,8,1,0,,,
one-one_13,5.048596851,M,English,0,,CP,NONIDENTICAL,Parallel,5,6,6,1,0,,,
one-one_13,5.048596851,M,English,0,,CP,NONIDENTICAL,Orthogonal,Training,1,1,1,0,,,
one-one_13,5.048596851,M,English,0,,CP,NONIDENTICAL,Orthogonal,Training,2,2,1,0,,,
one-one_13,5.048596851,M,English,0,,CP,NONIDENTICAL,Orthogonal,1,4,5,0,0,,,
one-one_13,5.048596851,M,English,0,,CP,NONIDENTICAL,Orthogonal,2,3,3,1,1,said there are 3 fish ,0,1
one-one_13,5.048596851,M,English,0,,CP,NONIDENTICAL,Orthogonal,3,8,10,0,0,,,
one-one_13,5.048596851,M,English,0,,CP,NONIDENTICAL,Orthogonal,4,10,11,0,0,,,
one-one_13,5.048596851,M,English,0,,CP,NONIDENTICAL,Orthogonal,5,6,6,1,0,,,
one-one_13,5.048596851,M,English,0,,CP,NONIDENTICAL,How Many,NA,Score,3,NA,NA,,,
one-one_13,5.048596851,M,English,0,,CP,NONIDENTICAL,How Many,NA,Num_counted_to,10,1,NA,,,
one-one_13,5.048596851,M,English,0,,CP,NONIDENTICAL,How Many,NA,Answer_how_many,10,1,NA,,,
one-one_13,5.048596851,M,English,0,,CP,NONIDENTICAL,How Many,NA,Num_objects_correctly_counted,10,NA,,,,
one-one_13,5.048596851,M,English,0,,CP,NONIDENTICAL,Highest count,NA,Raw_string,"1-19, 1-19, 21, 22, 23, 24, 25, ",NA,,,,
one-one_13,5.048596851,M,English,0,,CP,NONIDENTICAL,Highest count,NA,Highest_count,19,NA,NA,,,
one-one_13,5.048596851,M,English,0,,CP,NONIDENTICAL,Give_N,1,3,3,1,,,,
one-one_13,5.048596851,M,English,0,,CP,NONIDENTICAL,Give_N,2,4,4,1,,,,
one-one_13,5.048596851,M,English,0,,CP,NONIDENTICAL,Give_N,3,5,5,1,,,,
one-one_13,5.048596851,M,English,0,,CP,NONIDENTICAL,Give_N,4,6,6,1,,,,
one-one_13,5.048596851,M,English,0,,CP,NONIDENTICAL,Give_N,5,6,6,1,,,,
one-one_13,5.048596851,M,English,0,,CP,NONIDENTICAL,Give_N,6,6,6,1,,,,
one-one_13,5.048596851,M,English,0,,CP,NONIDENTICAL,Give_N,7,NA,NA,NA,,,,
one-one_13,5.048596851,M,English,0,,CP,NONIDENTICAL,Give_N,8,NA,NA,NA,,,,
one-one_13,5.048596851,M,English,0,,CP,NONIDENTICAL,Give_N,9,NA,NA,NA,,,,
one-one_13,5.048596851,M,English,0,,CP,NONIDENTICAL,Give_N,10,NA,NA,NA,,,,
one-one_13,5.048596851,M,English,0,,CP,NONIDENTICAL,Give_N,11,NA,NA,NA,,,,
one-one_13,5.048596851,M,English,0,,CP,NONIDENTICAL,Give_N,12,NA,NA,NA,,,,
one-one_13,5.048596851,M,English,0,,CP,NONIDENTICAL,Give_N,13,NA,NA,NA,,,,
one-one_13,5.048596851,M,English,0,,CP,NONIDENTICAL,Give_N,14,NA,NA,NA,,,,
one-one_13,5.048596851,M,English,0,,CP,NONIDENTICAL,Give_N,15,NA,NA,NA,,,,
one-one_14,3.986310746,F,English,0,,3,IDENTICAL,Parallel,Training,1,1,1,0,,,
one-one_14,3.986310746,F,English,0,,3,IDENTICAL,Parallel,Training,2,2,1,0,,,
one-one_14,3.986310746,F,English,0,,3,IDENTICAL,Parallel,1,3,3,1,0,,,
one-one_14,3.986310746,F,English,0,,3,IDENTICAL,Parallel,2,4,6,0,0,,,
one-one_14,3.986310746,F,English,0,,3,IDENTICAL,Parallel,3,10,15,0,0,,,
one-one_14,3.986310746,F,English,0,,3,IDENTICAL,Parallel,4,8,10,0,0,started counting fish in exp. pond,1,0
one-one_14,3.986310746,F,English,0,,3,IDENTICAL,Parallel,5,6,7,0,0,,,
