SID,Age,Sex,Experimenter,Entered by,Language,Exclude,Exclude_reason,Knower_level,Counterbalance,Condition,Task,Trial_number,Task_item,Response,Correct,Counting/Number language,Notes,Exclude Trial,Exclude Trial Reason
22320-S,3.039014374,F,OM,OM,English,0,,4,B,EXPLICIT,Give_N,5,5,10,0,,,,
22320-S,3.039014374,F,OM,OM,English,0,,4,B,EXPLICIT,Give_N,6,4,4,1,,,,
22320-S,3.039014374,F,OM,OM,English,0,,4,B,EXPLICIT,Give_N,7,5,4,0,,,,
22320-S,3.039014374,F,OM,OM,English,0,,4,B,EXPLICIT,Give_N,8,4,4,1,,,,
22320-S,3.039014374,F,OM,OM,English,0,,4,B,EXPLICIT,Give_N,9,NA,,HELP,,,,
22320-S,3.039014374,F,OM,OM,English,0,,4,B,EXPLICIT,Give_N,10,NA,,HELP,,,,
22320-S,3.039014374,F,OM,OM,English,0,,4,B,EXPLICIT,Give_N,11,NA,,HELP,,,,
22320-S,3.039014374,F,OM,OM,English,0,,4,B,EXPLICIT,Give_N,12,NA,,HELP,,,,
22320-S,3.039014374,F,OM,OM,English,0,,4,B,EXPLICIT,Give_N,13,NA,,HELP,,,,
22320-S,3.039014374,F,OM,OM,English,0,,4,B,EXPLICIT,Give_N,14,NA,,HELP,,,,
22320-S,3.039014374,F,OM,OM,English,0,,4,B,EXPLICIT,Give_N,15,NA,,HELP,,,,
22320-R,3.457905544,F,OM,OM,English,0,,3,B,EXPLICIT,Set-matching,Training,1,1,1,,,,
22320-R,3.457905544,F,OM,OM,English,0,,3,B,EXPLICIT,Set-matching,Training,2,2,1,,,,
22320-R,3.457905544,F,OM,OM,English,0,,3,B,EXPLICIT,Set-matching,1,4,5,0,,,,
22320-R,3.457905544,F,OM,OM,English,0,,3,B,EXPLICIT,Set-matching,2,3,3,1,,,,
22320-R,3.457905544,F,OM,OM,English,0,,3,B,EXPLICIT,Set-matching,3,8,9,0,,,,
22320-R,3.457905544,F,OM,OM,English,0,,3,B,EXPLICIT,Set-matching,5,10,11,0,,,,
22320-R,3.457905544,F,OM,OM,English,0,,3,B,EXPLICIT,Set-matching,NA,Neutral-Final Question,NA,NA,,,,
22320-R,3.457905544,F,OM,OM,English,0,,3,B,EXPLICIT,Highest count,NA,Raw_string,10-Jan,NA,NA,,,
22320-R,3.457905544,F,OM,OM,English,0,,3,B,EXPLICIT,Highest count,NA,Highest_count,10,HELP,NA,,,
22320-R,3.457905544,F,OM,OM,English,0,,3,B,EXPLICIT,Give_N,1,1,1,1,,,,
22320-R,3.457905544,F,OM,OM,English,0,,3,B,EXPLICIT,Give_N,2,2,2,1,,,,
22320-R,3.457905544,F,OM,OM,English,0,,3,B,EXPLICIT,Give_N,3,3,3,1,,,,
22320-R,3.457905544,F,OM,OM,English,0,,3,B,EXPLICIT,Give_N,4,4,4,1,,,,
22320-R,3.457905544,F,OM,OM,English,0,,3,B,EXPLICIT,Give_N,5,5,5,1,,,,
22320-R,3.457905544,F,OM,OM,English,0,,3,B,EXPLICIT,Give_N,6,6,4,0,,,,
22320-R,3.457905544,F,OM,OM,English,0,,3,B,EXPLICIT,Give_N,7,5,5,1,,,,
22320-R,3.457905544,F,OM,OM,English,0,,3,B,EXPLICIT,Give_N,8,6,7,0,,,,
22320-R,3.457905544,F,OM,OM,English,0,,3,B,EXPLICIT,Give_N,9,5,6,0,,,,
22320-R,3.457905544,F,OM,OM,English,0,,3,B,EXPLICIT,Give_N,10,4,5,0,,,,
22320-R,3.457905544,F,OM,OM,English,0,,3,B,EXPLICIT,Give_N,11,3,3,1,,,,
22320-R,3.457905544,F,OM,OM,English,0,,3,B,EXPLICIT,Give_N,12,3,3,1,,,,
22320-R,3.457905544,F,OM,OM,English,0,,3,B,EXPLICIT,Give_N,13,,,HELP,,,,
22320-R,3.457905544,F,OM,OM,English,0,,3,B,EXPLICIT,Give_N,14,NA,,HELP,,,,
22320-R,3.457905544,F,OM,OM,English,0,,3,B,EXPLICIT,Give_N,15,NA,,HELP,,,,
22320-L,4.865160849,F,OM,OM,English,0,,4,A,EXPLICIT,Set-matching,Training,1,1,1,,,,
22320-L,4.865160849,F,OM,OM,English,0,,4,A,EXPLICIT,Set-matching,Training,2,2,1,,,,
22320-L,4.865160849,F,OM,OM,English,0,,4,A,EXPLICIT,Set-matching,1,3,3,1,,,,
22320-L,4.865160849,F,OM,OM,English,0,,4,A,EXPLICIT,Set-matching,2,4,4,1,,,,
22320-L,4.865160849,F,OM,OM,English,0,,4,A,EXPLICIT,Set-matching,3,10,11,0,,,,
22320-L,4.865160849,F,OM,OM,English,0,,4,A,EXPLICIT,Set-matching,5,8,9,0,,,,
22320-L,4.865160849,F,OM,OM,English,0,,4,A,EXPLICIT,Set-matching,NA,Neutral-Final Question,NA,NA,,,,
22320-L,4.865160849,F,OM,OM,English,0,,4,A,EXPLICIT,Highest count,NA,Raw_string,"1-14, 16-19",NA,NA,,,
22320-L,4.865160849,F,OM,OM,English,0,,4,A,EXPLICIT,Highest count,NA,Highest_count,19,HELP,NA,,,
22320-L,4.865160849,F,OM,OM,English,0,,4,A,EXPLICIT,Give_N,1,1,1,1,,,,
22320-L,4.865160849,F,OM,OM,English,0,,4,A,EXPLICIT,Give_N,2,2,2,1,,,,
22320-L,4.865160849,F,OM,OM,English,0,,4,A,EXPLICIT,Give_N,3,3,3,1,,,,
22320-L,4.865160849,F,OM,OM,English,0,,4,A,EXPLICIT,Give_N,4,4,5,0,,,,
22320-L,4.865160849,F,OM,OM,English,0,,4,A,EXPLICIT,Give_N,5,3,3,1,,,,
22320-L,4.865160849,F,OM,OM,English,0,,4,A,EXPLICIT,Give_N,6,4,4,1,,,,
22320-L,4.865160849,F,OM,OM,English,0,,4,A,EXPLICIT,Give_N,7,5,6,0,,,,
22320-L,4.865160849,F,OM,OM,English,0,,4,A,EXPLICIT,Give_N,8,4,4,1,,,,
22320-L,4.865160849,F,OM,OM,English,0,,4,A,EXPLICIT,Give_N,9,5,6,0,,,,
22320-L,4.865160849,F,OM,OM,English,0,,4,A,EXPLICIT,Give_N,10,4,4,1,,,,
22320-L,4.865160849,F,OM,OM,English,0,,4,A,EXPLICIT,Give_N,11,NA,,HELP,,,,
22320-L,4.865160849,F,OM,OM,English,0,,4,A,EXPLICIT,Give_N,12,NA,,HELP,,,,
22320-L,4.865160849,F,OM,OM,English,0,,4,A,EXPLICIT,Give_N,13,NA,,HELP,,,,
22320-L,4.865160849,F,OM,OM,English,0,,4,A,EXPLICIT,Give_N,14,NA,,HELP,,,,
22320-L,4.865160849,F,OM,OM,English,0,,4,A,EXPLICIT,Give_N,15,NA,,HELP,,,,
22320-H,4.17522245,M,OM,OM,English,0,,CP,B,EXPLICIT,Set-matching,Training,1,1,1,,,,
22320-H,4.17522245,M,OM,OM,English,0,,CP,B,EXPLICIT,Set-matching,Training,2,2,1,,,,
22320-H,4.17522245,M,OM,OM,English,0,,CP,B,EXPLICIT,Set-matching,1,4,4,1,,,,
22320-H,4.17522245,M,OM,OM,English,0,,CP,B,EXPLICIT,Set-matching,2,3,3,1,,,,
22320-H,4.17522245,M,OM,OM,English,0,,CP,B,EXPLICIT,Set-matching,3,8,10,0,,,,
22320-H,4.17522245,M,OM,OM,English,0,,CP,B,EXPLICIT,Set-matching,5,10,10,1,,,,
22320-H,4.17522245,M,OM,OM,English,0,,CP,B,EXPLICIT,Set-matching,NA,Neutral-Final Question,NA,NA,,,,
22320-H,4.17522245,M,OM,OM,English,0,,CP,B,EXPLICIT,Highest count,NA,Raw_string,"1-11,12,13,16-19",NA,NA,,,
22320-H,4.17522245,M,OM,OM,English,0,,CP,B,EXPLICIT,Highest count,NA,Highest_count,19,HELP,NA,,,
22320-H,4.17522245,M,OM,OM,English,0,,CP,B,EXPLICIT,Give_N,1,1,1,1,,,,
22320-H,4.17522245,M,OM,OM,English,0,,CP,B,EXPLICIT,Give_N,2,2,2,1,,,,
22320-H,4.17522245,M,OM,OM,English,0,,CP,B,EXPLICIT,Give_N,3,3,3,1,,,,
22320-H,4.17522245,M,OM,OM,English,0,,CP,B,EXPLICIT,Give_N,4,4,4,1,,,,
22320-H,4.17522245,M,OM,OM,English,0,,CP,B,EXPLICIT,Give_N,5,5,5,1,,,,
22320-H,4.17522245,M,OM,OM,English,0,,CP,B,EXPLICIT,Give_N,6,6,6,1,,,,
22320-H,4.17522245,M,OM,OM,English,0,,CP,B,EXPLICIT,Give_N,7,6,6,1,,,,
22320-H,4.17522245,M,OM,OM,English,0,,CP,B,EXPLICIT,Give_N,8,NA,,HELP,,,,
22320-H,4.17522245,M,OM,OM,English,0,,CP,B,EXPLICIT,Give_N,9,NA,,HELP,,,,
22320-H,4.17522245,M,OM,OM,English,0,,CP,B,EXPLICIT,Give_N,10,NA,,HELP,,,,
22320-H,4.17522245,M,OM,OM,English,0,,CP,B,EXPLICIT,Give_N,11,NA,,HELP,,,,
22320-H,4.17522245,M,OM,OM,English,0,,CP,B,EXPLICIT,Give_N,12,NA,,HELP,,,,
22320-H,4.17522245,M,OM,OM,English,0,,CP,B,EXPLICIT,Give_N,13,NA,,HELP,,,,
22320-H,4.17522245,M,OM,OM,English,0,,CP,B,EXPLICIT,Give_N,14,NA,,HELP,,,,
22320-H,4.17522245,M,OM,OM,English,0,,CP,B,EXPLICIT,Give_N,15,NA,,HELP,,,,
030120-M3,3.151266256,F,OM,OM,English,0,,4,A,EXPLICIT,Set-matching,Training,1,1,1,,,,
030120-M3,3.151266256,F,OM,OM,English,0,,4,A,EXPLICIT,Set-matching,Training,2,2,1,,,,
030120-M3,3.151266256,F,OM,OM,English,0,,4,A,EXPLICIT,Set-matching,1,3,3,1,,,,
030120-M3,3.151266256,F,OM,OM,English,0,,4,A,EXPLICIT,Set-matching,2,4,4,1,,,,
030120-M3,3.151266256,F,OM,OM,English,0,,4,A,EXPLICIT,Set-matching,3,10,9,0,,,,
030120-M3,3.151266256,F,OM,OM,English,0,,4,A,EXPLICIT,Set-matching,5,8,8,1,,,,
030120-M3,3.151266256,F,OM,OM,English,0,,4,A,EXPLICIT,Set-matching,NA,Neutral-Final Question,NA,NA,,,,
030120-M3,3.151266256,F,OM,OM,English,0,,4,A,EXPLICIT,Highest count,NA,Raw_string,6-Jan,NA,NA,,,
030120-M3,3.151266256,F,OM,OM,English,0,,4,A,EXPLICIT,Highest count,NA,Highest_count,6,HELP,NA,,,
030120-M3,3.151266256,F,OM,OM,English,0,,4,A,EXPLICIT,Give_N,1,1,1,1,,,,
030120-M3,3.151266256,F,OM,OM,English,0,,4,A,EXPLICIT,Give_N,2,2,2,1,,,,
030120-M3,3.151266256,F,OM,OM,English,0,,4,A,EXPLICIT,Give_N,3,3,3,1,,,,
030120-M3,3.151266256,F,OM,OM,English,0,,4,A,EXPLICIT,Give_N,4,4,4,1,,,,
030120-M3,3.151266256,F,OM,OM,English,0,,4,A,EXPLICIT,Give_N,5,5,5,1,,,,
030120-M3,3.151266256,F,OM,OM,English,0,,4,A,EXPLICIT,Give_N,6,6,5,0,,,,
030120-M3,3.151266256,F,OM,OM,English,0,,4,A,EXPLICIT,Give_N,7,5,6,0,,,,
030120-M3,3.151266256,F,OM,OM,English,0,,4,A,EXPLICIT,Give_N,8,4,4,1,,,,
030120-M3,3.151266256,F,OM,OM,English,0,,4,A,EXPLICIT,Give_N,9,5,4,0,,,,
030120-M3,3.151266256,F,OM,OM,English,0,,4,A,EXPLICIT,Give_N,10,4,4,1,,,,
030120-M3,3.151266256,F,OM,OM,English,0,,4,A,EXPLICIT,Give_N,11,NA,,HELP,,,,
030120-M3,3.151266256,F,OM,OM,English,0,,4,A,EXPLICIT,Give_N,12,NA,,HELP,,,,
030120-M3,3.151266256,F,OM,OM,English,0,,4,A,EXPLICIT,Give_N,13,NA,,HELP,,,,
030120-M3,3.151266256,F,OM,OM,English,0,,4,A,EXPLICIT,Give_N,14,NA,,HELP,,,,
030120-M3,3.151266256,F,OM,OM,English,0,,4,A,EXPLICIT,Give_N,15,NA,,HELP,,,,
030120-A,4.646132786,F,OM,OM,English,0,,CP,B,EXPLICIT,Set-matching,Training,1,1,1,,,,
030120-A,4.646132786,F,OM,OM,English,0,,CP,B,EXPLICIT,Set-matching,Training,2,2,1,,,,
030120-A,4.646132786,F,OM,OM,English,0,,CP,B,EXPLICIT,Set-matching,1,4,4,1,,,,
030120-A,4.646132786,F,OM,OM,English,0,,CP,B,EXPLICIT,Set-matching,2,3,3,1,,,,
030120-A,4.646132786,F,OM,OM,English,0,,CP,B,EXPLICIT,Set-matching,3,8,8,1,,,,
030120-A,4.646132786,F,OM,OM,English,0,,CP,B,EXPLICIT,Set-matching,5,10,10,1,,,,
030120-A,4.646132786,F,OM,OM,English,0,,CP,B,EXPLICIT,Set-matching,NA,Neutral-Final Question,NA,NA,,,,
030120-A,4.646132786,F,OM,OM,English,0,,CP,B,EXPLICIT,Highest count,NA,Raw_string,13-Jan,NA,NA,,,
030120-A,4.646132786,F,OM,OM,English,0,,CP,B,EXPLICIT,Highest count,NA,Highest_count,13,HELP,NA,,,
030120-A,4.646132786,F,OM,OM,English,0,,CP,B,EXPLICIT,Give_N,1,1,1,1,,,,
030120-A,4.646132786,F,OM,OM,English,0,,CP,B,EXPLICIT,Give_N,2,2,2,1,,,,
030120-A,4.646132786,F,OM,OM,English,0,,CP,B,EXPLICIT,Give_N,3,3,3,1,,,,
030120-A,4.646132786,F,OM,OM,English,0,,CP,B,EXPLICIT,Give_N,4,4,4,1,,,,
030120-A,4.646132786,F,OM,OM,English,0,,CP,B,EXPLICIT,Give_N,5,5,5,1,counted,,,
030120-A,4.646132786,F,OM,OM,English,0,,CP,B,EXPLICIT,Give_N,6,6,6,1,counted,,,
030120-A,4.646132786,F,OM,OM,English,0,,CP,B,EXPLICIT,Give_N,7,6,6,1,counted,,,
030120-A,4.646132786,F,OM,OM,English,0,,CP,B,EXPLICIT,Give_N,8,NA,,HELP,,,,
030120-A,4.646132786,F,OM,OM,English,0,,CP,B,EXPLICIT,Give_N,9,NA,,HELP,,,,
030120-A,4.646132786,F,OM,OM,English,0,,CP,B,EXPLICIT,Give_N,10,NA,,HELP,,,,
030120-A,4.646132786,F,OM,OM,English,0,,CP,B,EXPLICIT,Give_N,11,NA,,HELP,,,,
030120-A,4.646132786,F,OM,OM,English,0,,CP,B,EXPLICIT,Give_N,12,NA,,HELP,,,,
030120-A,4.646132786,F,OM,OM,English,0,,CP,B,EXPLICIT,Give_N,13,NA,,HELP,,,,
030120-A,4.646132786,F,OM,OM,English,0,,CP,B,EXPLICIT,Give_N,14,NA,,HELP,,,,
030120-A,4.646132786,F,OM,OM,English,0,,CP,B,EXPLICIT,Give_N,15,NA,,HELP,,,,
030120-M2,4.459958932,F,OM,OM,English,0,,CP,A,EXPLICIT,Set-matching,Training,1,1,1,,,,
030120-M2,4.459958932,F,OM,OM,English,0,,CP,A,EXPLICIT,Set-matching,Training,2,2,1,,,,
030120-M2,4.459958932,F,OM,OM,English,0,,CP,A,EXPLICIT,Set-matching,1,3,3,1,,,,
030120-M2,4.459958932,F,OM,OM,English,0,,CP,A,EXPLICIT,Set-matching,2,4,4,1,,,,
030120-M2,4.459958932,F,OM,OM,English,0,,CP,A,EXPLICIT,Set-matching,3,10,10,1,,,,
030120-M2,4.459958932,F,OM,OM,English,0,,CP,A,EXPLICIT,Set-matching,5,8,9,0,,,,
030120-M2,4.459958932,F,OM,OM,English,0,,CP,A,EXPLICIT,Set-matching,NA,Neutral-Final Question,NA,NA,,,,
030120-M2,4.459958932,F,OM,OM,English,0,,CP,A,EXPLICIT,Highest count,NA,Raw_string,"1-14, then she skipped to 16-19 then she was done",NA,NA,,,
030120-M2,4.459958932,F,OM,OM,English,0,,CP,A,EXPLICIT,Highest count,NA,Highest_count,14,HELP,NA,,,
030120-M2,4.459958932,F,OM,OM,English,0,,CP,A,EXPLICIT,Give_N,1,1,1,1,,,,
030120-M2,4.459958932,F,OM,OM,English,0,,CP,A,EXPLICIT,Give_N,2,2,2,1,counted,,,
030120-M2,4.459958932,F,OM,OM,English,0,,CP,A,EXPLICIT,Give_N,3,3,3,1,counted,,,
030120-M2,4.459958932,F,OM,OM,English,0,,CP,A,EXPLICIT,Give_N,4,4,4,1,counted,,,
030120-M2,4.459958932,F,OM,OM,English,0,,CP,A,EXPLICIT,Give_N,5,5,5,1,counted,,,
030120-M2,4.459958932,F,OM,OM,English,0,,CP,A,EXPLICIT,Give_N,6,6,6,1,counted,,,
030120-M2,4.459958932,F,OM,OM,English,0,,CP,A,EXPLICIT,Give_N,7,6,6,1,counted,,,
030120-M2,4.459958932,F,OM,OM,English,0,,CP,A,EXPLICIT,Give_N,8,NA,,HELP,,,,
030120-M2,4.459958932,F,OM,OM,English,0,,CP,A,EXPLICIT,Give_N,9,NA,,HELP,,,,
030120-M2,4.459958932,F,OM,OM,English,0,,CP,A,EXPLICIT,Give_N,10,NA,,HELP,,,,
030120-M2,4.459958932,F,OM,OM,English,0,,CP,A,EXPLICIT,Give_N,11,NA,,HELP,,,,
030120-M2,4.459958932,F,OM,OM,English,0,,CP,A,EXPLICIT,Give_N,12,NA,,HELP,,,,
030120-M2,4.459958932,F,OM,OM,English,0,,CP,A,EXPLICIT,Give_N,13,NA,,HELP,,,,
030120-M2,4.459958932,F,OM,OM,English,0,,CP,A,EXPLICIT,Give_N,14,NA,,HELP,,,,
030120-M2,4.459958932,F,OM,OM,English,0,,CP,A,EXPLICIT,Give_N,15,NA,,HELP,,,,
030120-M,4.292950034,F,OM,OM,English,0,,CP,A,EXPLICIT,Set-matching,Training,1,1,1,,,,
030120-M,4.292950034,F,OM,OM,English,0,,CP,A,EXPLICIT,Set-matching,Training,2,2,1,,,,
030120-M,4.292950034,F,OM,OM,English,0,,CP,A,EXPLICIT,Set-matching,1,3,3,1,,,,
030120-M,4.292950034,F,OM,OM,English,0,,CP,A,EXPLICIT,Set-matching,2,4,4,1,"counted, told her this is not a counting task",,,
030120-M,4.292950034,F,OM,OM,English,0,,CP,A,EXPLICIT,Set-matching,3,10,10,1,,,,
030120-M,4.292950034,F,OM,OM,English,0,,CP,A,EXPLICIT,Set-matching,5,8,9,0,,,,
030120-M,4.292950034,F,OM,OM,English,0,,CP,A,EXPLICIT,Set-matching,NA,Neutral-Final Question,NA,NA,,,,
030120-M,4.292950034,F,OM,OM,English,0,,CP,A,EXPLICIT,Highest count,NA,Raw_string,"1-12, skipped to 17 and counted to 18 then stopped ",NA,NA,,,
030120-M,4.292950034,F,OM,OM,English,0,,CP,A,EXPLICIT,Highest count,NA,Highest_count,12,HELP,NA,,,
030120-M,4.292950034,F,OM,OM,English,0,,CP,A,EXPLICIT,Give_N,1,1,1,1,,,,
030120-M,4.292950034,F,OM,OM,English,0,,CP,A,EXPLICIT,Give_N,2,2,2,1,,,,
030120-M,4.292950034,F,OM,OM,English,0,,CP,A,EXPLICIT,Give_N,3,3,3,1,,counted,,
030120-M,4.292950034,F,OM,OM,English,0,,CP,A,EXPLICIT,Give_N,4,4,4,1,,,,
030120-M,4.292950034,F,OM,OM,English,0,,CP,A,EXPLICIT,Give_N,5,5,5,1,,,,
030120-M,4.292950034,F,OM,OM,English,0,,CP,A,EXPLICIT,Give_N,6,6,6,1,,counted,,
030120-M,4.292950034,F,OM,OM,English,0,,CP,A,EXPLICIT,Give_N,7,6,6,1,,counted,,
030120-M,4.292950034,F,OM,OM,English,0,,CP,A,EXPLICIT,Give_N,8,NA,,HELP,,,,
030120-M,4.292950034,F,OM,OM,English,0,,CP,A,EXPLICIT,Give_N,9,NA,,HELP,,,,
030120-M,4.292950034,F,OM,OM,English,0,,CP,A,EXPLICIT,Give_N,10,NA,,HELP,,,,
030120-M,4.292950034,F,OM,OM,English,0,,CP,A,EXPLICIT,Give_N,11,NA,,HELP,,,,
030120-M,4.292950034,F,OM,OM,English,0,,CP,A,EXPLICIT,Give_N,12,NA,,HELP,,,,
030120-M,4.292950034,F,OM,OM,English,0,,CP,A,EXPLICIT,Give_N,13,NA,,HELP,,,,
030120-M,4.292950034,F,OM,OM,English,0,,CP,A,EXPLICIT,Give_N,14,NA,,HELP,,,,
030120-M,4.292950034,F,OM,OM,English,0,,CP,A,EXPLICIT,Give_N,15,NA,,HELP,,,,
030120-L,3.389459274,F,OM,OM,English,0,,CP,A,EXPLICIT,Set-matching,Training,1,1,1,,,,
030120-L,3.389459274,F,OM,OM,English,0,,CP,A,EXPLICIT,Set-matching,Training,2,2,1,,,,
030120-L,3.389459274,F,OM,OM,English,0,,CP,A,EXPLICIT,Set-matching,1,3,3,1,,,,
030120-L,3.389459274,F,OM,OM,English,0,,CP,A,EXPLICIT,Set-matching,2,4,4,1,,,,
030120-L,3.389459274,F,OM,OM,English,0,,CP,A,EXPLICIT,Set-matching,3,10,10,1,,,,
030120-L,3.389459274,F,OM,OM,English,0,,CP,A,EXPLICIT,Set-matching,5,8,8,1,,,,
030120-L,3.389459274,F,OM,OM,English,0,,CP,A,EXPLICIT,Set-matching,NA,Neutral-Final Question,NA,NA,,,,
030120-L,3.389459274,F,OM,OM,English,0,,CP,A,EXPLICIT,Highest count,NA,Raw_string,1-49 then got bored and said she was ready to stop counting,NA,NA,,,
030120-L,3.389459274,F,OM,OM,English,0,,CP,A,EXPLICIT,Highest count,NA,Highest_count,49,HELP,NA,,,
030120-L,3.389459274,F,OM,OM,English,0,,CP,A,EXPLICIT,Give_N,1,1,1,1,,,,
030120-L,3.389459274,F,OM,OM,English,0,,CP,A,EXPLICIT,Give_N,2,2,2,1,,,,
030120-L,3.389459274,F,OM,OM,English,0,,CP,A,EXPLICIT,Give_N,3,3,3,1,,,,
030120-L,3.389459274,F,OM,OM,English,0,,CP,A,EXPLICIT,Give_N,4,4,4,1,,,,
030120-L,3.389459274,F,OM,OM,English,0,,CP,A,EXPLICIT,Give_N,5,5,5,1,,,,
030120-L,3.389459274,F,OM,OM,English,0,,CP,A,EXPLICIT,Give_N,6,6,6,1,,counted,,
030120-L,3.389459274,F,OM,OM,English,0,,CP,A,EXPLICIT,Give_N,7,6,6,1,,counted,,
030120-L,3.389459274,F,OM,OM,English,0,,CP,A,EXPLICIT,Give_N,8,NA,,HELP,,,,
030120-L,3.389459274,F,OM,OM,English,0,,CP,A,EXPLICIT,Give_N,9,NA,,HELP,,,,
030120-L,3.389459274,F,OM,OM,English,0,,CP,A,EXPLICIT,Give_N,10,NA,,HELP,,,,
030120-L,3.389459274,F,OM,OM,English,0,,CP,A,EXPLICIT,Give_N,11,NA,,HELP,,,,
030120-L,3.389459274,F,OM,OM,English,0,,CP,A,EXPLICIT,Give_N,12,NA,,HELP,,,,
030120-L,3.389459274,F,OM,OM,English,0,,CP,A,EXPLICIT,Give_N,13,NA,,HELP,,,,
030120-L,3.389459274,F,OM,OM,English,0,,CP,A,EXPLICIT,Give_N,14,NA,,HELP,,,,
030120-L,3.389459274,F,OM,OM,English,0,,CP,A,EXPLICIT,Give_N,15,NA,,HELP,,,,
030120-R,5.593429158,F,OM,OM,English,1,Out of age range,CP,B,EXPLICIT,Set-matching,Training,1,1,1,,,,
030120-R,5.593429158,F,OM,OM,English,1,Out of age range,CP,B,EXPLICIT,Set-matching,Training,2,2,1,,,,
030120-R,5.593429158,F,OM,OM,English,1,Out of age range,CP,B,EXPLICIT,Set-matching,1,4,4,1,,,,
030120-R,5.593429158,F,OM,OM,English,1,Out of age range,CP,B,EXPLICIT,Set-matching,2,3,3,1,,,,
030120-R,5.593429158,F,OM,OM,English,1,Out of age range,CP,B,EXPLICIT,Set-matching,3,8,9,0,,,,
030120-R,5.593429158,F,OM,OM,English,1,Out of age range,CP,B,EXPLICIT,Set-matching,5,10,10,1,,,,
030120-R,5.593429158,F,OM,OM,English,1,Out of age range,CP,B,EXPLICIT,Set-matching,NA,Neutral-Final Question,NA,NA,,,,
030120-R,5.593429158,F,OM,OM,English,1,Out of age range,CP,B,EXPLICIT,Highest count,NA,Raw_string,29-Jan,NA,NA,,,
030120-R,5.593429158,F,OM,OM,English,1,Out of age range,CP,B,EXPLICIT,Highest count,NA,Highest_count,29,HELP,NA,,,
030120-R,5.593429158,F,OM,OM,English,1,Out of age range,CP,B,EXPLICIT,Give_N,1,1,1,1,,,,
030120-R,5.593429158,F,OM,OM,English,1,Out of age range,CP,B,EXPLICIT,Give_N,2,2,2,1,,,,
030120-R,5.593429158,F,OM,OM,English,1,Out of age range,CP,B,EXPLICIT,Give_N,3,3,3,1,,counted,,
030120-R,5.593429158,F,OM,OM,English,1,Out of age range,CP,B,EXPLICIT,Give_N,4,4,4,1,,,,
030120-R,5.593429158,F,OM,OM,English,1,Out of age range,CP,B,EXPLICIT,Give_N,5,5,5,1,,,,
030120-R,5.593429158,F,OM,OM,English,1,Out of age range,CP,B,EXPLICIT,Give_N,6,6,6,1,,counted,,
030120-R,5.593429158,F,OM,OM,English,1,Out of age range,CP,B,EXPLICIT,Give_N,7,6,6,1,,counted,,
030120-R,5.593429158,F,OM,OM,English,1,Out of age range,CP,B,EXPLICIT,Give_N,8,NA,,HELP,,,,
030120-R,5.593429158,F,OM,OM,English,1,Out of age range,CP,B,EXPLICIT,Give_N,9,NA,,HELP,,,,
030120-R,5.593429158,F,OM,OM,English,1,Out of age range,CP,B,EXPLICIT,Give_N,10,NA,,HELP,,,,
030120-R,5.593429158,F,OM,OM,English,1,Out of age range,CP,B,EXPLICIT,Give_N,11,NA,,HELP,,,,
030120-R,5.593429158,F,OM,OM,English,1,Out of age range,CP,B,EXPLICIT,Give_N,12,NA,,HELP,,,,
030120-R,5.593429158,F,OM,OM,English,1,Out of age range,CP,B,EXPLICIT,Give_N,13,NA,,HELP,,,,
030120-R,5.593429158,F,OM,OM,English,1,Out of age range,CP,B,EXPLICIT,Give_N,14,NA,,HELP,,,,
030120-R,5.593429158,F,OM,OM,English,1,Out of age range,CP,B,EXPLICIT,Give_N,15,NA,,HELP,,,,
030120-A2,#VALUE!,M,OM,OM,English,1,Incorrect birthdate,CP,B,EXPLICIT,Set-matching,Training,1,1,1,,,,
030120-A2,#VALUE!,M,OM,OM,English,1,Incorrect birthdate,CP,B,EXPLICIT,Set-matching,Training,2,2,1,,,,
030120-A2,#VALUE!,M,OM,OM,English,1,Incorrect birthdate,CP,B,EXPLICIT,Set-matching,1,4,4,1,,,,
030120-A2,#VALUE!,M,OM,OM,English,1,Incorrect birthdate,CP,B,EXPLICIT,Set-matching,2,3,3,1,,,,
030120-A2,#VALUE!,M,OM,OM,English,1,Incorrect birthdate,CP,B,EXPLICIT,Set-matching,3,8,8,1,,,,
030120-A2,#VALUE!,M,OM,OM,English,1,Incorrect birthdate,CP,B,EXPLICIT,Set-matching,5,10,10,1,,,,
030120-A2,#VALUE!,M,OM,OM,English,1,Incorrect birthdate,CP,B,EXPLICIT,Set-matching,NA,Neutral-Final Question,NA,NA,,,,
030120-A2,#VALUE!,M,OM,OM,English,1,Incorrect birthdate,CP,B,EXPLICIT,Highest count,NA,Raw_string,Jan-39,NA,NA,,,
030120-A2,#VALUE!,M,OM,OM,English,1,Incorrect birthdate,CP,B,EXPLICIT,Highest count,NA,Highest_count,39,HELP,NA,,,
030120-A2,#VALUE!,M,OM,OM,English,1,Incorrect birthdate,CP,B,EXPLICIT,Give_N,1,1,1,1,,,,
030120-A2,#VALUE!,M,OM,OM,English,1,Incorrect birthdate,CP,B,EXPLICIT,Give_N,2,2,2,1,,,,
030120-A2,#VALUE!,M,OM,OM,English,1,Incorrect birthdate,CP,B,EXPLICIT,Give_N,3,3,3,1,,counted,,
030120-A2,#VALUE!,M,OM,OM,English,1,Incorrect birthdate,CP,B,EXPLICIT,Give_N,4,4,4,1,,,,
